adj_edge_jaccard,adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,error_decomposition_provenance,input_graph_hash_schema,input_graph_provenance,input_gt_graph_sha256,input_match_radius_um,input_n_total,input_pred_graph_sha256,input_scale_zyx_um,legacy_proxy_adjusted_edge_jaccard,legacy_proxy_div_fn,legacy_proxy_div_fp,legacy_proxy_div_jaccard,legacy_proxy_div_tp,legacy_proxy_edge_fn,legacy_proxy_edge_fp,legacy_proxy_edge_jaccard,legacy_proxy_edge_tp,legacy_proxy_edges_fragmented,legacy_proxy_edges_lost_to_detection,legacy_proxy_edges_recovered,legacy_proxy_missed_gt_nodes,legacy_proxy_spurious_pred_nodes,legacy_proxy_t_pred,legacy_proxy_t_true,legacy_proxy_weight,legacy_proxy_wrong_association_edges,metric_provenance,missed_gt_nodes,node_recall,num_pred_nodes,official_edgeless_recall_matching,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,total_node_ratio,weight,wrong_association_edges
0.9851842557125876,0.9851842557125876,tight55,0,0,1.0,1,0,0,1,10,6,0.9823008849557522,888,4,6,888,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,a80cc58115bc0020d922486dedc573730fdaa3cfd8a64b18dc68e7e90e116612,"(1.625, 0.40625, 0.40625)",0.9851842557125876,0,0,1.0,1,10,6,0.9823008849557522,888,4,6,888,6,4929,5853,6030.0,904,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,4,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,904,0
0.8131640781838595,0.8131640781838595,tight55,1,0,0.5,1,1,0,1,38,19,0.8434065934065934,307,6,32,307,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,f2977c86fec81f81e1425a5a874f89480fbc10752603dbd2b14d5d9928df736b,"(1.625, 0.40625, 0.40625)",0.8131640781838595,1,0,0.5,1,38,19,0.8434065934065934,307,6,32,307,26,28856,29189,21485.0,364,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29189,False,23,28856,6bba_07e24132,29189,21485.0,0.3585757505236211,364,0
0.9933698735632566,0.9933698735632566,tight55,1,0,0.0,0,1,0,0,7,3,0.9914602903501281,1161,1,6,1161,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,e08e6aa85bd1b454d53c087c365960c5762d4cd5963fdeeada501f122aeb38a0,"(1.625, 0.40625, 0.40625)",0.9933698735632566,1,0,0.0,0,7,3,0.9914602903501281,1161,1,6,1161,5,7107,8300,8463.0,1171,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8300,False,10,7107,6bba_085bf656,8300,8463.0,-0.01926030958289023,1171,0
0.8944034675579265,0.8944034675579265,tight55,3,3,0.14285714285714285,1,3,3,1,90,129,0.8905,1781,73,17,1781,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,3e6d932c5382b9b5f05db2de305935b17d739d3a6748949c5f6d5a02fd854a26,"(1.625, 0.40625, 0.40625)",0.8944034675579265,3,3,0.14285714285714285,1,90,129,0.8905,1781,73,17,1781,13,27816,29753,31117.0,2000,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29753,False,41,27816,6bba_09961292,29753,31117.0,-0.04383455988687855,2000,0
0.9471702380767099,0.9471702380767099,relaxed9,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,b3b8996007b94f89ea11424e8d600bdf816c5ebfc3ae5c791e7af5b6f892a503,"(1.625, 0.40625, 0.40625)",0.9471702380767099,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44190,44972,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44972,False,50,44190,44b6_12dfb391,44972,58672.0,-0.23350149986364876,806,0
0.8048206054269829,0.8048206054269829,relaxed9,1,1,0.0,0,1,1,0,25,31,0.8181818181818182,252,17,8,252,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,ea0085ee5fc8e819a09e46983340d5ab2f153cdb3cb238272e50ae5bd5bcff66,"(1.625, 0.40625, 0.40625)",0.8048206054269829,1,1,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,21979,22254,19130.0,308,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22254,False,23,21979,44b6_267148e4,22254,19130.0,0.16330371144798744,308,0
0.8818594466367099,0.8818594466367099,relaxed9,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,ec6f516bd891d6e0c8f3b8c3dca7cd1f74ac6d75c67786471d221e35aa88c113,"(1.625, 0.40625, 0.40625)",0.8818594466367099,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39899,40113,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40113,False,56,39899,44b6_2a2eff9f,40113,56367.0,-0.28836021076161583,231,0
0.9725897032669207,0.9725897032669207,relaxed9,1,0,0.0,0,1,0,0,3,0,0.9856459330143541,206,1,2,206,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,bb06f2050ddd01dd1666655036981c053edffdb00efed0c4f828b09f397c2ba4,"(1.625, 0.40625, 0.40625)",0.9725897032669207,1,0,0.0,0,3,0,0.9856459330143541,206,1,2,206,2,8207,8421,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8421,False,12,8207,44b6_341df25f,8421,7436.0,0.13246369015599785,209,0
0.9778623988226638,0.9778623988226638,relaxed9,0,0,1.0,1,0,0,1,15,8,0.9746136865342163,883,6,9,883,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,63394d2f4b8ed7420b12958a62dc8d57d596fd44851b0a1a9302f04ead351274,"(1.625, 0.40625, 0.40625)",0.9778623988226638,0,0,1.0,1,15,8,0.9746136865342163,883,6,9,883,9,4908,5829,6030.0,906,0,official_075fc5:evaluate->per_sample_metrics->summarise,9,0.9903225806451613,5829,False,6,4908,6bba_062c8d37,5829,6030.0,-0.03333333333333333,906,0
0.8082479206582484,0.8082479206582484,relaxed9,1,0,0.5,1,1,0,1,39,20,0.8383561643835616,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,21d670725564316893a34f7332f29b6b761896536d636990f1a88be51657a723,"(1.625, 0.40625, 0.40625)",0.8082479206582484,1,0,0.5,1,39,20,0.8383561643835616,306,7,32,306,26,28868,29201,21485.0,365,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29201,False,26,28868,6bba_07e24132,29201,21485.0,0.3591342797300442,365,0
