adj_edge_jaccard,adjusted_edge_jaccard,config,div_fn,div_fp,div_jaccard,div_tp,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,edges_fragmented,edges_lost_to_detection,edges_recovered,error_decomposition_provenance,input_graph_hash_schema,input_graph_provenance,input_gt_graph_sha256,input_match_radius_um,input_n_total,input_pred_graph_sha256,input_scale_zyx_um,legacy_proxy_adjusted_edge_jaccard,legacy_proxy_div_fn,legacy_proxy_div_fp,legacy_proxy_div_jaccard,legacy_proxy_div_tp,legacy_proxy_edge_fn,legacy_proxy_edge_fp,legacy_proxy_edge_jaccard,legacy_proxy_edge_tp,legacy_proxy_edges_fragmented,legacy_proxy_edges_lost_to_detection,legacy_proxy_edges_recovered,legacy_proxy_missed_gt_nodes,legacy_proxy_spurious_pred_nodes,legacy_proxy_t_pred,legacy_proxy_t_true,legacy_proxy_weight,legacy_proxy_wrong_association_edges,metric_provenance,missed_gt_nodes,node_recall,num_pred_nodes,official_edgeless_recall_matching,safe_divisions_added,spurious_pred_nodes,stem,t_pred,t_true,total_node_ratio,weight,wrong_association_edges
0.9951926081454618,0.9951926081454618,relaxed9,1,0,0.0,0,1,0,0,6,2,0.9931623931623932,1162,0,6,1162,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,c861b546468c25a72d44f518e11ab917a56af91daedba7d0616840528e8cedf5,"(1.625, 0.40625, 0.40625)",0.9951926081454618,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,7097,8290,8463.0,1170,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8290,False,3,7097,6bba_085bf656,8290,8463.0,-0.02044192366773012,1170,0
0.8942353884974713,0.8942353884974713,relaxed9,4,1,0.0,0,4,1,0,93,126,0.8903355032548823,1778,76,17,1778,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,97c5129d14252f931545732175f97c0678f3a2d1228ac404d710188b654b64cd,"(1.625, 0.40625, 0.40625)",0.8942353884974713,4,1,0.0,0,93,126,0.8903355032548823,1778,76,17,1778,13,27817,29754,31117.0,1997,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29754,False,26,27817,6bba_09961292,29754,31117.0,-0.04380242311276794,1997,0
0.947208098384018,0.947208098384018,bonus125,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,615550607884649ca1c5656372a7b961b6014057b13f6306ab1d85fdf3087fd4,"(1.625, 0.40625, 0.40625)",0.947208098384018,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44166,44948,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44948,False,24,44166,44b6_12dfb391,44948,58672.0,-0.23391055358603763,806,0
0.804889036734306,0.804889036734306,bonus125,1,0,0.0,0,1,0,0,25,31,0.8181818181818182,252,17,8,252,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,3830a0fac0b0345eaf1f6224bc65b7b019d3a9d322acf97eaeb9e0f39c047955,"(1.625, 0.40625, 0.40625)",0.804889036734306,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,21963,22238,19130.0,308,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22238,False,25,21963,44b6_267148e4,22238,19130.0,0.16246732880292733,308,0
0.8818047033598685,0.8818047033598685,bonus125,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,d42b8ca316031e8aa32c3066ea5ce8486cf308dd27f4e3ca974ea0842c433ca9,"(1.625, 0.40625, 0.40625)",0.8818047033598685,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39935,40149,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40149,False,40,39935,44b6_2a2eff9f,40149,56367.0,-0.2877215391984672,231,0
0.9774175677101697,0.9774175677101697,bonus125,0,0,1.0,1,0,0,1,2,0,0.9904306220095693,207,0,2,207,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,0a9859bf044ba04ce90e95ed611c531174cea5da351f8c91e5878e5f2954dcf5,"(1.625, 0.40625, 0.40625)",0.9774175677101697,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8199,8413,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8413,False,11,8199,44b6_341df25f,8413,7436.0,0.13138784292630445,209,0
0.9829874384981172,0.9829874384981172,bonus125,0,0,1.0,1,0,0,1,11,7,0.980110497237569,887,5,6,887,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,a6cd77c7c239ccee994e5d1c48c9c18653ee85e71de66986ed245a0747b70051,"(1.625, 0.40625, 0.40625)",0.9829874384981172,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4929,5853,6030.0,905,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,4,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,905,0
0.8082869411918477,0.8082869411918477,bonus125,2,0,0.0,0,2,0,0,39,20,0.8383561643835616,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,913904fa46bb2da3128ef9e979c77de0e633104e3b84f923d7301148e6f060aa,"(1.625, 0.40625, 0.40625)",0.8082869411918477,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,28858,29191,21485.0,365,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29191,False,7,28858,6bba_07e24132,29191,21485.0,0.35866883872469163,365,0
0.9950752546782322,0.9950752546782322,bonus125,1,0,0.0,0,1,0,0,6,2,0.9931623931623932,1162,0,6,1162,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,a06752a3bb430bfee50ce8d77fd9fc7e1646f632f231eb689ce0ad6d665451ad,"(1.625, 0.40625, 0.40625)",0.9950752546782322,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,7107,8300,8463.0,1170,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8300,False,4,7107,6bba_085bf656,8300,8463.0,-0.01926030958289023,1170,0
0.8910809220818642,0.8910809220818642,bonus125,4,0,0.0,0,4,0,0,94,132,0.8871692461308038,1777,77,17,1777,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,d4ad250710cac428773ebba48d1ae3f2a140c2ff21556473e74d4ec9e0d41a3e,"(1.625, 0.40625, 0.40625)",0.8910809220818642,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,27808,29745,31117.0,2003,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29745,False,24,27808,6bba_09961292,29745,31117.0,-0.044091654079763475,2003,0
0.9472002108199954,0.9472002108199954,gap2step40,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,266ff58b9869f4b6bb8f72f9683ecf7da04a607beac3c44ecd2e1333efe3f952,"(1.625, 0.40625, 0.40625)",0.9472002108199954,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44171,44953,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44953,False,24,44171,44b6_12dfb391,44953,58672.0,-0.23382533406053996,806,0
0.804833436297106,0.804833436297106,gap2step40,1,0,0.0,0,1,0,0,25,31,0.8181818181818182,252,17,8,252,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,81dc8d6ed4da824078185860d7a8ff875d837fbc06cc829c86070bee173c87d2,"(1.625, 0.40625, 0.40625)",0.804833436297106,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,21976,22251,19130.0,308,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22251,False,26,21976,44b6_267148e4,22251,19130.0,0.1631468897020387,308,0
0.8818229511188156,0.8818229511188156,gap2step40,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,9ef141ce8b82de225dd9ac7474fdbb1f51ae9918f4ef3b03f750c5197486957d,"(1.625, 0.40625, 0.40625)",0.8818229511188156,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39923,40137,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40137,False,40,39923,44b6_2a2eff9f,40137,56367.0,-0.2879344297195167,231,0
0.9774175677101697,0.9774175677101697,gap2step40,0,0,1.0,1,0,0,1,2,0,0.9904306220095693,207,0,2,207,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,84573689dd1bdfac1699e8c837272b0e32eaac9a46f97b3e1b2517209b5bab20,"(1.625, 0.40625, 0.40625)",0.9774175677101697,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8199,8413,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8413,False,11,8199,44b6_341df25f,8413,7436.0,0.13138784292630445,209,0
0.9829874384981172,0.9829874384981172,gap2step40,0,0,1.0,1,0,0,1,11,7,0.980110497237569,887,5,6,887,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,410594115632491fb309d2410a74915d6ac8d557fb28047952fb12cbe25d52b8,"(1.625, 0.40625, 0.40625)",0.9829874384981172,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4929,5853,6030.0,905,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,4,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,905,0
0.8083259617254472,0.8083259617254472,gap2step40,2,0,0.0,0,2,0,0,39,20,0.8383561643835616,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,348e92ef8b8f446936f27535604fa5cb2276f2bbcebd8546a143c41d76577b17,"(1.625, 0.40625, 0.40625)",0.8083259617254472,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,28848,29181,21485.0,365,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29181,False,6,28848,6bba_07e24132,29181,21485.0,0.35820339771933907,365,0
0.9950752546782322,0.9950752546782322,gap2step40,1,0,0.0,0,1,0,0,6,2,0.9931623931623932,1162,0,6,1162,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,a06752a3bb430bfee50ce8d77fd9fc7e1646f632f231eb689ce0ad6d665451ad,"(1.625, 0.40625, 0.40625)",0.9950752546782322,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,7107,8300,8463.0,1170,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8300,False,4,7107,6bba_085bf656,8300,8463.0,-0.01926030958289023,1170,0
0.8910581134757357,0.8910581134757357,gap2step40,4,0,0.0,0,4,0,0,94,132,0.8871692461308038,1777,77,17,1777,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,5e245a86c05215d7bffaa216320a435e56f723dadc427672f0612636a6b374e6,"(1.625, 0.40625, 0.40625)",0.8910581134757357,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,27816,29753,31117.0,2003,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29753,False,24,27816,6bba_09961292,29753,31117.0,-0.04383455988687855,2003,0
0.9472002108199954,0.9472002108199954,reuse28,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,266ff58b9869f4b6bb8f72f9683ecf7da04a607beac3c44ecd2e1333efe3f952,"(1.625, 0.40625, 0.40625)",0.9472002108199954,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44171,44953,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44953,False,24,44171,44b6_12dfb391,44953,58672.0,-0.23382533406053996,806,0
0.804833436297106,0.804833436297106,reuse28,1,0,0.0,0,1,0,0,25,31,0.8181818181818182,252,17,8,252,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,81dc8d6ed4da824078185860d7a8ff875d837fbc06cc829c86070bee173c87d2,"(1.625, 0.40625, 0.40625)",0.804833436297106,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,21976,22251,19130.0,308,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22251,False,26,21976,44b6_267148e4,22251,19130.0,0.1631468897020387,308,0
0.8818229511188156,0.8818229511188156,reuse28,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,9ef141ce8b82de225dd9ac7474fdbb1f51ae9918f4ef3b03f750c5197486957d,"(1.625, 0.40625, 0.40625)",0.8818229511188156,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39923,40137,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40137,False,40,39923,44b6_2a2eff9f,40137,56367.0,-0.2879344297195167,231,0
0.9774175677101697,0.9774175677101697,reuse28,0,0,1.0,1,0,0,1,2,0,0.9904306220095693,207,0,2,207,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,84573689dd1bdfac1699e8c837272b0e32eaac9a46f97b3e1b2517209b5bab20,"(1.625, 0.40625, 0.40625)",0.9774175677101697,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8199,8413,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8413,False,11,8199,44b6_341df25f,8413,7436.0,0.13138784292630445,209,0
0.9829874384981172,0.9829874384981172,reuse28,0,0,1.0,1,0,0,1,11,7,0.980110497237569,887,5,6,887,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,410594115632491fb309d2410a74915d6ac8d557fb28047952fb12cbe25d52b8,"(1.625, 0.40625, 0.40625)",0.9829874384981172,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4929,5853,6030.0,905,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,4,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,905,0
0.8083259617254472,0.8083259617254472,reuse28,2,0,0.0,0,2,0,0,39,20,0.8383561643835616,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,348e92ef8b8f446936f27535604fa5cb2276f2bbcebd8546a143c41d76577b17,"(1.625, 0.40625, 0.40625)",0.8083259617254472,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,28848,29181,21485.0,365,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29181,False,6,28848,6bba_07e24132,29181,21485.0,0.35820339771933907,365,0
0.9950752546782322,0.9950752546782322,reuse28,1,0,0.0,0,1,0,0,6,2,0.9931623931623932,1162,0,6,1162,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,64990f20b37c73ab00ddce538fd8dbd8540111ad33623ad8ff815bdbe569a3ac,7.0,8463.0,a06752a3bb430bfee50ce8d77fd9fc7e1646f632f231eb689ce0ad6d665451ad,"(1.625, 0.40625, 0.40625)",0.9950752546782322,1,0,0.0,0,6,2,0.9931623931623932,1162,0,6,1162,5,7107,8300,8463.0,1170,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9958263772954925,8300,False,4,7107,6bba_085bf656,8300,8463.0,-0.01926030958289023,1170,0
0.8910581134757357,0.8910581134757357,reuse28,4,0,0.0,0,4,0,0,94,132,0.8871692461308038,1777,77,17,1777,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,2dce94f7f71d489e6e6626b945161c919b0e248d47aadb6717d1776c5c190972,7.0,31117.0,5e245a86c05215d7bffaa216320a435e56f723dadc427672f0612636a6b374e6,"(1.625, 0.40625, 0.40625)",0.8910581134757357,4,0,0.0,0,94,132,0.8871692461308038,1777,77,17,1777,13,27816,29753,31117.0,2003,0,official_075fc5:evaluate->per_sample_metrics->summarise,13,0.9933333333333333,29753,False,24,27816,6bba_09961292,29753,31117.0,-0.04383455988687855,2003,0
0.9472475362041304,0.9472475362041304,dcgap035,1,0,0.0,0,1,0,0,27,33,0.9255583126550868,746,19,8,746,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,c6011d3bc4e095e59278cbf7a833d3bf40fb009c62dd9f9ca22904b072be619b,7.0,58672.0,2a2068b75d830e92827c7ebf65119a6a1508d5f1c7ad9096217c775cd2c632c0,"(1.625, 0.40625, 0.40625)",0.9472475362041304,1,0,0.0,0,27,33,0.9255583126550868,746,19,8,746,6,44141,44923,58672.0,806,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9923857868020305,44923,False,25,44141,44b6_12dfb391,44923,58672.0,-0.23433665121352604,806,0
0.804901867604429,0.804901867604429,dcgap035,1,0,0.0,0,1,0,0,25,31,0.8181818181818182,252,17,8,252,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,e49345f7586d669ccfae3d935039aa833362c058a4103ecd9be24dd17774d6f4,7.0,19130.0,6a37308299fa0c79295ff253e7568eacbe05a77f9886031753697e1ec54bd5c7,"(1.625, 0.40625, 0.40625)",0.804901867604429,1,0,0.0,0,25,31,0.8181818181818182,252,17,8,252,5,21960,22235,19130.0,308,0,official_075fc5:evaluate->per_sample_metrics->summarise,5,0.9821428571428571,22235,False,27,21960,44b6_267148e4,22235,19130.0,0.16231050705697858,308,0
0.8818731324559201,0.8818731324559201,dcgap035,1,1,0.0,0,1,1,0,12,21,0.8571428571428571,198,12,0,198,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,0d65bb8e038d7cc0e5cc0494bbf5a0c2ee68a10f7ebadc14044ce03fdbff91b5,7.0,56367.0,db7e5eae276fe5b0a4e3897ae342a8fcf35dd26de8d2c7d2ad860be904b7913a,"(1.625, 0.40625, 0.40625)",0.8818731324559201,0,1,0.5,1,12,21,0.8571428571428571,198,12,0,198,0,39890,40104,56367.0,231,0,official_075fc5:evaluate->per_sample_metrics->summarise,0,1.0,40104,False,41,39890,44b6_2a2eff9f,40104,56367.0,-0.28851987865240303,231,0
0.9774175677101697,0.9774175677101697,dcgap035,0,0,1.0,1,0,0,1,2,0,0.9904306220095693,207,0,2,207,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,737532e3cafe8e86ebfa9fcc4190c7860e0127f45756761f5503e894a815cfef,7.0,7436.0,84573689dd1bdfac1699e8c837272b0e32eaac9a46f97b3e1b2517209b5bab20,"(1.625, 0.40625, 0.40625)",0.9774175677101697,0,0,1.0,1,2,0,0.9904306220095693,207,0,2,207,2,8199,8413,7436.0,209,0,official_075fc5:evaluate->per_sample_metrics->summarise,2,0.9907407407407407,8413,False,11,8199,44b6_341df25f,8413,7436.0,0.13138784292630445,209,0
0.9829874384981172,0.9829874384981172,dcgap035,0,0,1.0,1,0,0,1,11,7,0.980110497237569,887,5,6,887,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,00789e40cd27ab4c522884eac7fbb4ffc55e641c9647a402316c63042123056d,7.0,6030.0,410594115632491fb309d2410a74915d6ac8d557fb28047952fb12cbe25d52b8,"(1.625, 0.40625, 0.40625)",0.9829874384981172,0,0,1.0,1,11,7,0.980110497237569,887,5,6,887,6,4929,5853,6030.0,905,0,official_075fc5:evaluate->per_sample_metrics->summarise,6,0.9935483870967742,5853,False,4,4929,6bba_062c8d37,5853,6030.0,-0.02935323383084577,905,0
0.8083337658321671,0.8083337658321671,dcgap035,2,0,0.0,0,2,0,0,39,20,0.8383561643835616,306,7,32,306,unchanged_forge947_cell8_proxy; independent_global_node_matching,"ordered_plain_graph_v1:node_id,t,z,y,x;ordered_source,target;canonical_json_utf8",same_plain_graph_received_by_legacy_proxy_and_official_adapter,cedf0c3a2f8cfcdca4c75c6c1b1e8519512ddcc654aba5eb471c2b4ff7f3580d,7.0,21485.0,d38dc9190aa192e734c7ba4b09bae0859941197a68bc5850f6b6e908f9cc9f12,"(1.625, 0.40625, 0.40625)",0.808333765832167,2,0,0.0,0,39,20,0.8383561643835616,306,7,32,306,26,28846,29179,21485.0,365,0,official_075fc5:evaluate->per_sample_metrics->summarise,26,0.9275766016713092,29179,False,7,28846,6bba_07e24132,29179,21485.0,0.35811030951826855,365,0
